IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Male,MLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.48,,,0.21,,0.82,0.48 [0.21 – 0.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.48,,,0.39,,0.55,0.48 [0.39 – 0.55],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.48,,,0.39,,0.56,0.48 [0.39 – 0.56],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.48,,,0.4,,0.56,0.48 [0.4 – 0.56],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.48,,,0.41,,0.54,0.48 [0.41 – 0.54],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.48,,,0.41,,0.54,0.48 [0.41 – 0.54],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.49,,,0.25,,0.71,0.49 [0.25 – 0.71],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.49,,,0.31,,0.64,0.49 [0.31 – 0.64],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.5,,,0.045,,1.53,0.5 [0.045 – 1.53],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.5,,,0.19,,0.99,0.5 [0.19 – 0.99],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.5,,,0.22,,0.94,0.5 [0.22 – 0.94],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.5,,,0.3,,0.74,0.5 [0.3 – 0.74],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.5,,,0.4,,0.6,0.5 [0.4 – 0.6],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.51,,,0.17,,1.03,0.51 [0.17 – 1.03],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.51,,,0.35,,0.65,0.51 [0.35 – 0.65],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.51,,,0.38,,0.65,0.51 [0.38 – 0.65],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.51,,,0.44,,0.57,0.51 [0.44 – 0.57],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.51,,,0.44,,0.58,0.51 [0.44 – 0.58],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.52,,,0.45,,0.6,0.52 [0.45 – 0.6],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.53,,,0.22,,1.06,0.53 [0.22 – 1.06],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.53,,,0.24,,0.92,0.53 [0.24 – 0.92],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.54,,,0.19,,1.08,0.54 [0.19 – 1.08],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,FIN,Finland,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.54,,,0.21,,1.1,0.54 [0.21 – 1.1],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.54,,,0.21,,1.13,0.54 [0.21 – 1.13],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.55,,,0.27,,0.82,0.55 [0.27 – 0.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.55,,,0.3,,0.91,0.55 [0.3 – 0.91],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.56,,,0.36,,0.78,0.56 [0.36 – 0.78],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,TGO,Togo,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.56,,,0.47,,0.65,0.56 [0.47 – 0.65],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.57,,,0.22,,1.06,0.57 [0.22 – 1.06],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.57,,,0.39,,0.75,0.57 [0.39 – 0.75],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,COG,Congo,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.58,,,0.41,,0.75,0.58 [0.41 – 0.75],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.58,,,0.44,,0.69,0.58 [0.44 – 0.69],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.58,,,0.48,,0.66,0.58 [0.48 – 0.66],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.59,,,0.23,,1.24,0.59 [0.23 – 1.24],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.59,,,0.37,,0.79,0.59 [0.37 – 0.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.59,,,0.49,,0.67,0.59 [0.49 – 0.67],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.59,,,0.49,,0.7,0.59 [0.49 – 0.7],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.6,,,0.3,,1.05,0.6 [0.3 – 1.05],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.6,,,0.41,,0.84,0.6 [0.41 – 0.84],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.61,,,0.25,,1.2,0.61 [0.25 – 1.2],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.61,,,0.25,,1.21,0.61 [0.25 – 1.21],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.61,,,0.27,,1.05,0.61 [0.27 – 1.05],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.61,,,0.39,,0.85,0.61 [0.39 – 0.85],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.61,,,0.52,,0.69,0.61 [0.52 – 0.69],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.22,,1.24,0.62 [0.22 – 1.24],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.25,,1.22,0.62 [0.25 – 1.22],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.38,,0.9,0.62 [0.38 – 0.9],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.5,,0.73,0.62 [0.5 – 0.73],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GIN,Guinea,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.52,,0.71,0.62 [0.52 – 0.71],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.62,,,0.53,,0.71,0.62 [0.53 – 0.71],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.63,,,0.42,,0.85,0.63 [0.42 – 0.85],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.63,,,0.52,,0.74,0.63 [0.52 – 0.74],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.64,,,0.27,,1.26,0.64 [0.27 – 1.26],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.65,,,0.25,,1.35,0.65 [0.25 – 1.35],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.66,,,0.4,,0.94,0.66 [0.4 – 0.94],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.66,,,0.53,,0.79,0.66 [0.53 – 0.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.66,,,0.55,,0.79,0.66 [0.55 – 0.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.67,,,0.16,,1.55,0.67 [0.16 – 1.55],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.67,,,0.24,,1.23,0.67 [0.24 – 1.23],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,BWA,Botswana,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.67,,,0.43,,0.89,0.67 [0.43 – 0.89],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.67,,,0.5,,0.84,0.67 [0.5 – 0.84],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.68,,,0.57,,0.78,0.68 [0.57 – 0.78],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.68,,,0.57,,0.79,0.68 [0.57 – 0.79],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Female,FMLE,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.7,,,0.092,,2.07,0.7 [0.092 – 2.07],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2019,true,Sex,Female,FMLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.7,,,0.18,,1.82,0.7 [0.18 – 1.82],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.7,,,0.25,,1.4,0.7 [0.25 – 1.4],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.7,,,0.3,,1.3,0.7 [0.3 – 1.3],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Male,MLE,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.7,,,0.43,,0.96,0.7 [0.43 – 0.96],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2019,true,Sex,Both sexes,BTSX,Cause,"Trachea, bronchus, lung cancers",ENVCAUSE068,,,,,,,0.7,,,0.57,,0.81,0.7 [0.57 – 0.81],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Female,FMLE,Cause,Lower respiratory infections,ENVCAUSE039,,,,,,,0.71,,,0,,2.17,0.71 [0 – 2.17],,,EN,2022-08-26T07:00:00.000Z
SDGAIRBOD,Ambient and household air pollution attributable death rate (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2019,true,Sex,Both sexes,BTSX,Cause,Chronic obstructive pulmonary disease,ENVCAUSE118,,,,,,,0.71,,,0.094,,2.1,0.71 [0.094 – 2.1],,,EN,2022-08-26T07:00:00.000Z
